ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
10/2016,33025021420000.0,25481.0,MARATHON OIL COMPANY,HUBBEL  24-24H,NENW,25.0,146.0,94.0,DUN,BAILEY,BAKKEN,2930.0,1782.0,31.0,2966.0,2659.0,1913.0,246.0,47.4426903665382,-102.599588435605
10/2016,33025016640000.0,22657.0,MARATHON OIL COMPANY,JUDY CHRISTENSEN  31-4H,LOT2,4.0,145.0,93.0,DUN,BAILEY,BAKKEN,2139.0,2306.0,31.0,2019.0,1263.0,799.0,49.0,47.414392670345,-102.533600993993
10/2016,33025020650000.0,24974.0,MARATHON OIL COMPANY,JULIUS HANSON  21-25H,NENW,25.0,145.0,94.0,DUN,BAILEY,BAKKEN,1662.0,2125.0,31.0,1472.0,1394.0,993.0,37.0,47.3564562056735,-102.602735892889
10/2016,33025008700000.0,17817.0,MARATHON OIL COMPANY,KEMPF TRUST  21-14H,NENW,14.0,145.0,94.0,DUN,BAILEY,BAKKEN,818.0,175.0,31.0,855.0,543.0,264.0,5.0,47.3855226468018,-102.623850737408
10/2016,33025007510000.0,17181.0,MARATHON OIL COMPANY,KEVIN BENZ  24-31H,SESW,31.0,145.0,93.0,DUN,BAILEY,BAKKEN,923.0,1152.0,31.0,913.0,621.0,322.0,14.0,47.3290456300551,-102.581222932331
10/2016,33025006440000.0,16715.0,MARATHON OIL COMPANY,KEVIN BUEHNER   11-18H,LOT 1,18.0,146.0,93.0,DUN,BAILEY,BAKKEN,1365.0,552.0,31.0,1353.0,909.0,0.0,597.0,47.4723596377905,-102.58581248528
10/2016,33025007090000.0,16992.0,MARATHON OIL COMPANY,KEVIN BUEHNER  31-18H,NWNE,18.0,146.0,93.0,DUN,BAILEY,BAKKEN,811.0,133.0,31.0,814.0,312.0,0.0,205.0,47.4722087764167,-102.577412934797
10/2016,33025006000000.0,16372.0,MARATHON OIL COMPANY,KLATT  34-33H,SWSE,33.0,146.0,94.0,DUN,BAILEY,BAKKEN,534.0,78.0,29.0,445.0,251.0,0.0,48.0,47.4163286978355,-102.659887267067
10/2016,33025018940000.0,23980.0,MARATHON OIL COMPANY,KLAY CARLSON  41-29TFH,NENE,29.0,146.0,94.0,DUN,BAILEY,BAKKEN,1413.0,896.0,31.0,1409.0,1474.0,1012.0,125.0,47.443593851566,-102.678342641775
10/2016,33025027970000.0,30274.0,MARATHON OIL COMPANY,KLEE   11-3TFH,LOT4,3.0,146.0,94.0,DUN,BAILEY,BAKKEN,3929.0,2780.0,31.0,3999.0,4537.0,3603.0,514.0,47.5010345758368,-102.649297627029
10/2016,33025006830000.0,16868.0,MARATHON OIL COMPANY,KNUDSVIG  24-7H,SESW,7.0,145.0,93.0,DUN,BAILEY,BAKKEN,695.0,194.0,31.0,707.0,620.0,352.0,13.0,47.387995417318,-102.5827269596
10/2016,33025006620000.0,16764.0,MARATHON OIL COMPANY,KNUDSVIG  34-7H,SWSE,7.0,145.0,93.0,DUN,BAILEY,BAKKEN,1711.0,1247.0,31.0,1706.0,1336.0,937.0,30.0,47.388383190481,-102.572353220554
10/2016,33025006220000.0,16582.0,MARATHON OIL COMPANY,KNUTSON  21-2H,NENW,2.0,145.0,94.0,DUN,BAILEY,BAKKEN,124.0,29.0,31.0,127.0,199.0,0.0,0.0,47.4130497983172,-102.62249577883
10/2016,33025025920000.0,28702.0,MARATHON OIL COMPANY,KREBS  34-20TFH,NWNE,29.0,146.0,93.0,DUN,BAILEY,BAKKEN,2864.0,2594.0,31.0,2823.0,2066.0,1645.0,115.0,47.4433163819677,-102.553691703142
10/2016,33025021440000.0,25483.0,MARATHON OIL COMPANY,KRUGER  24-24TFH,NENW,25.0,146.0,94.0,DUN,BAILEY,BAKKEN,1686.0,1260.0,31.0,1707.0,1264.0,834.0,64.0,47.4426911391812,-102.599992914227
10/2016,33025008640000.0,17797.0,MARATHON OIL COMPANY,LAZY DE  24-7H,SESW,7.0,146.0,93.0,DUN,BAILEY,BAKKEN,5328.0,1915.0,31.0,5290.0,3393.0,0.0,2637.0,47.4746617568716,-102.582326005726
10/2016,33025009880000.0,18382.0,MARATHON OIL COMPANY,LAZY DE  34-7H,SWSE,7.0,146.0,93.0,DUN,BAILEY,BAKKEN,4653.0,1984.0,31.0,4671.0,3018.0,0.0,2340.0,47.4750714443836,-102.573489562449
10/2016,33025009400000.0,18141.0,MARATHON OIL COMPANY,LAZY HE  21-17H,NENW,17.0,146.0,93.0,DUN,BAILEY,BAKKEN,4801.0,2404.0,31.0,4806.0,3219.0,443.0,2079.0,47.4723180342603,-102.559181757459
10/2016,33025016650000.0,22658.0,MARATHON OIL COMPANY,LEE CHRISTENSEN  34-33H,LOT2,4.0,145.0,93.0,DUN,BAILEY,BAKKEN,2282.0,1631.0,31.0,2318.0,1519.0,1082.0,7.0,47.4145297476499,-102.533600993993
10/2016,33025008810000.0,17875.0,MARATHON OIL COMPANY,LILY  24-11H,SESW,11.0,145.0,94.0,DUN,BAILEY,BAKKEN,939.0,146.0,31.0,987.0,801.0,498.0,17.0,47.3878395526561,-102.624316600147
10/2016,33025006880000.0,16909.0,MARATHON OIL COMPANY,LILY REISS  41-14H,NENE,14.0,145.0,94.0,DUN,BAILEY,BAKKEN,466.0,76.0,27.0,504.0,363.0,161.0,1.0,47.3859552183796,-102.614310011118
10/2016,33025016090000.0,22341.0,MARATHON OIL COMPANY,LORENE STOHLER  11-3H,LOT 4,3.0,146.0,94.0,DUN,BAILEY,BAKKEN,2747.0,356.0,31.0,2787.0,2601.0,2316.0,285.0,47.501014681665,-102.649496035242
10/2016,33025016100000.0,22342.0,MARATHON OIL COMPANY,LORENE STOHLER  11-3TFH,LOT 4,3.0,146.0,94.0,DUN,BAILEY,BAKKEN,1361.0,887.0,31.0,1384.0,1646.0,1466.0,180.0,47.5009920459794,-102.649694443455
10/2016,33025011650000.0,19553.0,MARATHON OIL COMPANY,LUCY FLECKENSTEIN  34-20H,SWSE,20.0,146.0,93.0,DUN,BAILEY,BAKKEN,4624.0,2642.0,31.0,4566.0,6190.0,5145.0,370.0,47.4453660444815,-102.551058112785
10/2016,33025006930000.0,16925.0,MARATHON OIL COMPANY,MARY HANSEN  14-9H,SWSW,9.0,145.0,93.0,DUN,BAILEY,BAKKEN,760.0,313.0,31.0,800.0,595.0,327.0,1.0,47.3879206709738,-102.540217666478
10/2016,33025025400000.0,28360.0,MARATHON OIL COMPANY,MAY  34-22TFH,NENW,27.0,146.0,94.0,DUN,BAILEY,BAKKEN,3754.0,3222.0,31.0,3817.0,3525.0,2653.0,286.0,47.4438335874495,-102.642115034225
10/2016,33025009480000.0,18217.0,MARATHON OIL COMPANY,MIKE SCHOLLMEYER  24-35H,SESW,35.0,145.0,94.0,DUN,BAILEY,BAKKEN,698.0,548.0,31.0,613.0,490.0,225.0,10.0,47.3298411237494,-102.62218371425
10/2016,33025015610000.0,21993.0,MARATHON OIL COMPANY,MILTON GUENTHER  14-9H,SWSW,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,4679.0,1915.0,31.0,4645.0,2978.0,2019.0,272.0,47.4745472783956,-102.544144720565
10/2016,33025020630000.0,24972.0,MARATHON OIL COMPANY,NELSON  11-25H,NENW,25.0,145.0,94.0,DUN,BAILEY,BAKKEN,703.0,961.0,13.0,857.0,478.0,286.0,44.0,47.3564565891625,-102.603139706792
10/2016,33025016290000.0,22450.0,MARATHON OIL COMPANY,NICKY KERR  14-8H,NWNW,17.0,145.0,93.0,DUN,BAILEY,BAKKEN,2961.0,2897.0,31.0,2983.0,1955.0,1447.0,5.0,47.3858793857933,-102.561676201872
10/2016,33025007920000.0,17417.0,MARATHON OIL COMPANY,OLSON  14-20H,SWSW,20.0,146.0,94.0,DUN,BAILEY,BAKKEN,3400.0,1391.0,31.0,3332.0,3870.0,2912.0,408.0,47.4461419170655,-102.689388298552
10/2016,33025007700000.0,17315.0,MARATHON OIL COMPANY,ONEIL  24-24H,SESW,24.0,146.0,94.0,DUN,BAILEY,BAKKEN,980.0,233.0,31.0,991.0,901.0,535.0,75.0,47.4457070185357,-102.602967902386
10/2016,33025008300000.0,17628.0,MARATHON OIL COMPANY,ONEIL  34-24H,SWSE,24.0,146.0,94.0,DUN,BAILEY,BAKKEN,1330.0,308.0,31.0,1329.0,1180.0,756.0,96.0,47.445668268121,-102.594163556396
10/2016,33025006100000.0,16459.0,MARATHON OIL COMPANY,OSCAR STOHLER  41-4H,LOT 1,4.0,146.0,94.0,DUN,BAILEY,BAKKEN,1220.0,308.0,31.0,1350.0,785.0,0.0,468.0,47.5006443939991,-102.654265928093
10/2016,33025025570000.0,28459.0,MARATHON OIL COMPANY,OTTO  14-23H,SWSW,23.0,146.0,94.0,DUN,BAILEY,BAKKEN,4013.0,1937.0,31.0,4042.0,3800.0,3132.0,53.0,47.4457340594949,-102.628906495425
10/2016,33025007370000.0,17107.0,MARATHON OIL COMPANY,PAM RECKARD  11-27H,NWNW,27.0,146.0,94.0,DUN,BAILEY,BAKKEN,3605.0,565.0,31.0,3621.0,1866.0,0.0,1651.0,47.443589876268,-102.649143287982
10/2016,33025020820000.0,25114.0,MARATHON OIL COMPANY,PATRICK  34-32H,SWSE,32.0,146.0,93.0,DUN,BAILEY,BAKKEN,2780.0,1973.0,31.0,2811.0,2013.0,1505.0,24.0,47.4169549608168,-102.555108754986
10/2016,33025014060000.0,21028.0,MARATHON OIL COMPANY,PAULSON   34-9TFH,SWSE,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,1145.0,1251.0,31.0,1149.0,776.0,353.0,114.0,47.4743970359651,-102.531194654897
10/2016,33025007050000.0,16982.0,MARATHON OIL COMPANY,PAULSON  14-9H,SWSW,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,4590.0,1786.0,31.0,4567.0,2648.0,1718.0,253.0,47.4745490304692,-102.540377762278
10/2016,33025014860000.0,21603.0,MARATHON OIL COMPANY,PAULSON  34-9H,SWSE,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,4552.0,2123.0,31.0,4542.0,2908.0,1313.0,922.0,47.4745341105406,-102.531195976552
10/2016,33025009540000.0,18236.0,MARATHON OIL COMPANY,PAULSON  44-9H,SESE,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,1201.0,442.0,31.0,1124.0,771.0,76.0,381.0,47.4745545719335,-102.528463614077
10/2016,33025007600000.0,17255.0,MARATHON OIL COMPANY,PELTON   24-31H,SESW,31.0,146.0,93.0,DUN,BAILEY,BAKKEN,863.0,206.0,31.0,842.0,681.0,402.0,1.0,47.4166499659945,-102.582212260239
10/2016,33025008100000.0,17528.0,MARATHON OIL COMPANY,QUILL  34-11H,SWSE,11.0,145.0,93.0,DUN,BAILEY,BAKKEN,498.0,271.0,31.0,486.0,421.0,181.0,1.0,47.3871404600453,-102.487456635946
10/2016,33025005980000.0,16365.0,MARATHON OIL COMPANY,RECKARD  31-27H,NWNE,27.0,146.0,94.0,DUN,BAILEY,BAKKEN,3180.0,2308.0,31.0,3192.0,1786.0,0.0,1579.0,47.4427934504177,-102.638495994871
10/2016,33025025380000.0,28358.0,MARATHON OIL COMPANY,REIDUN  21-27TFH,NENW,27.0,146.0,94.0,DUN,BAILEY,BAKKEN,3632.0,2873.0,31.0,3647.0,2776.0,459.0,1742.0,47.4438306432222,-102.642519497443
10/2016,33025006550000.0,16753.0,MARATHON OIL COMPANY,REPP  34-34H,SWSE,34.0,146.0,93.0,DUN,BAILEY,BAKKEN,600.0,158.0,31.0,587.0,464.0,213.0,1.0,47.4177067232421,-102.510606360525
10/2016,33025007470000.0,17164.0,MARATHON OIL COMPANY,REPP TRUST   34-9H,SWSE,9.0,145.0,93.0,DUN,BAILEY,BAKKEN,0.0,5.0,1.0,60.0,64.0,64.0,0.0,47.3875413237461,-102.530235368968
10/2016,33025016070000.0,22332.0,MARATHON OIL COMPANY,RH  34-31H,SWSE,31.0,146.0,93.0,DUN,BAILEY,BAKKEN,2523.0,1849.0,31.0,2564.0,1739.0,1279.0,4.0,47.4162990260673,-102.57588714057
10/2016,33025016080000.0,22333.0,MARATHON OIL COMPANY,RH  34-31TFH,SWSE,31.0,146.0,93.0,DUN,BAILEY,BAKKEN,1338.0,1286.0,31.0,1373.0,990.0,659.0,2.0,47.4163273870094,-102.576085278725
10/2016,33025026590000.0,29382.0,MARATHON OIL COMPANY,RINGER  14-21TFH,NWNW,28.0,146.0,94.0,DUN,BAILEY,BAKKEN,4772.0,5266.0,31.0,4777.0,4331.0,3564.0,70.0,47.4435754556124,-102.671636303585
10/2016,33025010540000.0,18736.0,MARATHON OIL COMPANY,ROSEMARY ECKELBERG   21-26H,NENW,26.0,146.0,93.0,DUN,BAILEY,BAKKEN,1372.0,1388.0,31.0,1412.0,1048.0,715.0,0.0,47.4425198172611,-102.496539787658
10/2016,33025007660000.0,17310.0,MARATHON OIL COMPANY,ROSEMARY ECKELBERG  41-26H,NENE,26.0,146.0,93.0,DUN,BAILEY,BAKKEN,708.0,224.0,31.0,725.0,478.0,0.0,216.0,47.4430644442459,-102.48657000717
10/2016,33025006570000.0,16758.0,MARATHON OIL COMPANY,SCHOLLMEYER  21-4H,LOT 3,4.0,144.0,94.0,DUN,BAILEY,BAKKEN,832.0,1186.0,31.0,787.0,832.0,538.0,19.0,47.3267317332474,-102.60130884444
10/2016,33025010470000.0,18694.0,MARATHON OIL COMPANY,SCOTT GAUGLER  14-24H,SWSW,24.0,145.0,94.0,DUN,BAILEY,BAKKEN,179.0,309.0,6.0,0.0,128.0,57.0,20.0,47.3586594322981,-102.604579241711
10/2016,33025014170000.0,21119.0,MARATHON OIL COMPANY,SHERALEE DOLEZAL USA  14-10H,SWSW,10.0,144.0,94.0,DUN,BAILEY,BAKKEN,1012.0,2118.0,31.0,1050.0,694.0,396.0,4.0,47.3005130750689,-102.585578222901
10/2016,33025025560000.0,28458.0,MARATHON OIL COMPANY,SOMMER  11-26H,SWSW,23.0,146.0,94.0,DUN,BAILEY,BAKKEN,4405.0,3050.0,31.0,4432.0,4328.0,3610.0,61.0,47.4457325856382,-102.628704208594
10/2016,33025010240000.0,18588.0,MARATHON OIL COMPANY,STATE HOWARD   34-36H,SWSE,36.0,146.0,94.0,DUN,BAILEY,BAKKEN,885.0,273.0,31.0,805.0,759.0,454.0,24.0,47.4172217067919,-102.594743889548
10/2016,33025009570000.0,18253.0,MARATHON OIL COMPANY,STATE RALPH HOWARD   31-16H,NWNE,16.0,146.0,93.0,DUN,BAILEY,BAKKEN,4274.0,2299.0,31.0,4301.0,2729.0,0.0,2086.0,47.4725663449823,-102.529827587799
10/2016,33025005970000.0,16333.0,MARATHON OIL COMPANY,STOHLER  21-3H,NENW,3.0,146.0,94.0,DUN,BAILEY,BAKKEN,3215.0,1069.0,31.0,3055.0,2795.0,1940.0,407.0,47.501644782347,-102.644211898142
10/2016,33025006810000.0,16860.0,MARATHON OIL COMPANY,STOHLER  41-3H,LOT 1,3.0,146.0,94.0,DUN,BAILEY,BAKKEN,4153.0,1503.0,31.0,3978.0,3098.0,2152.0,451.0,47.501229797853,-102.634607238449
10/2016,33025025100000.0,28111.0,MARATHON OIL COMPANY,SUSANA  14-23TFH,SWSW,23.0,146.0,94.0,DUN,BAILEY,BAKKEN,2642.0,1790.0,31.0,2657.0,3797.0,3252.0,79.0,47.4457311117815,-102.628501921762
10/2016,33025026040000.0,28848.0,MARATHON OIL COMPANY,SYDNEY  14-9TFH,SWSW,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,3647.0,5089.0,31.0,3619.0,2611.0,1844.0,191.0,47.4745502083381,-102.543739577269
10/2016,33025010710000.0,18842.0,MARATHON OIL COMPANY,TESCHER  11-27H,NWNW,27.0,146.0,93.0,DUN,BAILEY,BAKKEN,885.0,208.0,31.0,874.0,811.0,498.0,32.0,47.4434916146698,-102.519348572521
10/2016,33025008850000.0,17883.0,MARATHON OIL COMPANY,THERESA TUHY  14-33H,SWSW,33.0,146.0,94.0,DUN,BAILEY,BAKKEN,848.0,168.0,31.0,857.0,617.0,234.0,114.0,47.416433952938,-102.669219531006
10/2016,33025012860000.0,20321.0,MARATHON OIL COMPANY,TIM ECKELBERG  44-22H,SESE,22.0,146.0,93.0,DUN,BAILEY,BAKKEN,1936.0,1521.0,31.0,2054.0,1524.0,1092.0,39.0,47.4455095079313,-102.504933279398
10/2016,33025011160000.0,19116.0,MARATHON OIL COMPANY,TRAMPE  44-32H,SESE,32.0,145.0,93.0,DUN,BAILEY,BAKKEN,1217.0,1701.0,31.0,1069.0,909.0,592.0,1.0,47.3295862495815,-102.549543921071
10/2016,33025026580000.0,29381.0,MARATHON OIL COMPANY,TRINITY  14-21H,NWNW,28.0,146.0,94.0,DUN,BAILEY,BAKKEN,10397.0,5295.0,31.0,10457.0,16467.0,14947.0,222.0,47.4435755810032,-102.671769782055
10/2016,33025011500000.0,19408.0,MARATHON OIL COMPANY,TRINKA  41-18H,NENE,18.0,145.0,93.0,DUN,BAILEY,BAKKEN,1028.0,979.0,31.0,1001.0,764.0,468.0,0.0,47.385741883488,-102.57043877071
10/2016,33025006840000.0,16875.0,MARATHON OIL COMPANY,TROTTER  14-23H,SWSW,23.0,146.0,94.0,DUN,BAILEY,BAKKEN,1897.0,480.0,31.0,1927.0,2423.0,1783.0,251.0,47.4466591964853,-102.626440106543
10/2016,33025026610000.0,29384.0,MARATHON OIL COMPANY,ULMER  24-21H,NWNW,28.0,146.0,94.0,DUN,BAILEY,BAKKEN,6253.0,3512.0,31.0,6262.0,6219.0,5293.0,73.0,47.4435752048309,-102.671369346644
10/2016,33025006470000.0,16729.0,MARATHON OIL COMPANY,VIHON  44-8H,SESE,8.0,146.0,93.0,DUN,BAILEY,BAKKEN,2535.0,825.0,31.0,2531.0,2460.0,1725.0,278.0,47.4751136336765,-102.54817572566
10/2016,33025019200000.0,24091.0,MARATHON OIL COMPANY,VMR TRUST  11-16TFH,SWSW,9.0,146.0,93.0,DUN,BAILEY,BAKKEN,5005.0,3575.0,31.0,4963.0,3191.0,0.0,2469.0,47.4745503025356,-102.54353705263
10/2016,33025007000000.0,16964.0,MARATHON OIL COMPANY,VOIGT  11-15H,NWNW,15.0,146.0,93.0,DUN,BAILEY,BAKKEN,701.0,164.0,31.0,698.0,446.0,8.0,177.0,47.4715030977301,-102.51865804502
10/2016,33025021430000.0,25482.0,MARATHON OIL COMPANY,WEBBER  21-25H,NENW,25.0,146.0,94.0,DUN,BAILEY,BAKKEN,2648.0,1349.0,31.0,2599.0,1773.0,1162.0,142.0,47.4426907528597,-102.599790674916
10/2016,33025026890000.0,29632.0,MARATHON OIL COMPANY,WILBERT   44-8H,SESE,8.0,146.0,94.0,DUN,BAILEY,BAKKEN,5218.0,1746.0,31.0,5108.0,5234.0,4022.0,470.0,47.4744109320765,-102.674687997177
10/2016,33025026600000.0,29383.0,MARATHON OIL COMPANY,WILHELM  24-21TFH,NWNW,28.0,146.0,94.0,DUN,BAILEY,BAKKEN,5302.0,6816.0,31.0,5299.0,5670.0,4830.0,87.0,47.4435753302216,-102.671502825114
10/2016,33105027220000.0,23362.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  11-6H,NENW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1981.0,3271.0,31.0,1912.0,1903.0,1628.0,54.0,48.1093604047499,-103.727615397166
10/2016,33105027210000.0,23361.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  12-6H,NENW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1100.0,3150.0,31.0,1096.0,2352.0,2011.0,67.0,48.1093606479214,-103.727431073218
10/2016,33105027200000.0,23360.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  13-6H,NENW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1911.0,2732.0,29.0,1924.0,1502.0,1284.0,43.0,48.1093608910928,-103.727246749271
10/2016,33105027190000.0,23359.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  14-6H,NENW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1031.0,2750.0,28.0,1048.0,557.0,476.0,16.0,48.1093611342642,-103.727062425324
10/2016,33105027320000.0,23372.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  1-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1550.0,2818.0,31.0,1549.0,1333.0,1140.0,38.0,48.1093558115117,-103.731097071726
10/2016,33105027310000.0,23371.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  2-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,605.0,2245.0,31.0,604.0,292.0,250.0,8.0,48.1093560546832,-103.730912747779
10/2016,33105027300000.0,23370.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  3-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1634.0,3492.0,31.0,1633.0,1592.0,1362.0,45.0,48.1093562978546,-103.730728423832
10/2016,33105027290000.0,23369.0,"CONTINENTAL RESOURCES, INC.",ATLANTA  4-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1265.0,3231.0,31.0,1263.0,895.0,766.0,25.0,48.109356541026,-103.730544099884
10/2016,33105027230000.0,23363.0,"CONTINENTAL RESOURCES, INC.",ATLANTA FEDERAL  10-6H,NENW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,591.0,3697.0,31.0,600.0,349.0,298.0,10.0,48.1093601615785,-103.727799721113
10/2016,33105027280000.0,23368.0,"CONTINENTAL RESOURCES, INC.",ATLANTA FEDERAL  5-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,2035.0,3231.0,31.0,2046.0,2089.0,1787.0,59.0,48.109357621788,-103.729724882341
10/2016,33105027270000.0,23367.0,"CONTINENTAL RESOURCES, INC.",ATLANTA FEDERAL  6-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,930.0,3153.0,21.0,995.0,1245.0,1065.0,35.0,48.1093578649594,-103.729540558393
10/2016,33105027260000.0,23366.0,"CONTINENTAL RESOURCES, INC.",ATLANTA FEDERAL  7-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1231.0,3209.0,31.0,1291.0,1067.0,913.0,30.0,48.1093581081308,-103.729356234446
10/2016,33105027250000.0,23365.0,"CONTINENTAL RESOURCES, INC.",ATLANTA FEDERAL  8-6H,NWNW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,782.0,3839.0,31.0,802.0,620.0,530.0,18.0,48.1093583513023,-103.729171910499
10/2016,33105027240000.0,23364.0,"CONTINENTAL RESOURCES, INC.",ATLANTA FEDERAL  9-6H,NENW,6.0,153.0,101.0,WIL,BAKER,BAKKEN,1374.0,2429.0,27.0,1260.0,321.0,275.0,9.0,48.1093599184071,-103.72798404506
10/2016,33053048520000.0,25156.0,"CONTINENTAL RESOURCES, INC.",COLUMBUS FEDERAL  1-16H,NESE,16.0,153.0,101.0,MCK,BAKER,BAKKEN,2893.0,2824.0,30.0,2705.0,4632.0,0.0,4452.0,48.0748458254513,-103.669651150848
10/2016,33053048550000.0,25159.0,"CONTINENTAL RESOURCES, INC.",COLUMBUS FEDERAL  2-16H,SENE,16.0,153.0,101.0,MCK,BAKER,BAKKEN,2138.0,4320.0,31.0,2154.0,2704.0,1972.0,202.0,48.0753046842765,-103.669261306401
10/2016,33053048560000.0,25160.0,"CONTINENTAL RESOURCES, INC.",COLUMBUS FEDERAL  3-16H,SENE,16.0,153.0,101.0,MCK,BAKER,BAKKEN,2579.0,2478.0,31.0,2583.0,3003.0,2543.0,212.0,48.0754116354752,-103.669167885534
10/2016,33053048540000.0,25158.0,"CONTINENTAL RESOURCES, INC.",TALLAHASSEE  2-16H,SENE,16.0,153.0,101.0,MCK,BAKER,BAKKEN,3604.0,4140.0,31.0,3661.0,4735.0,3688.0,575.0,48.0751977330777,-103.669354727267
10/2016,33053048530000.0,25157.0,"CONTINENTAL RESOURCES, INC.",TALLAHASSEE  3-16H,SENE,16.0,153.0,101.0,MCK,BAKER,BAKKEN,1444.0,3059.0,31.0,1610.0,2893.0,2645.0,0.0,48.0750935230876,-103.669448167091
10/2016,33053039120000.0,22100.0,OASIS PETROLEUM NORTH AMERICA LLC,ACHILLES   5301 41-12B,SWSW,12.0,153.0,101.0,MCK,BAKER,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0828992479111,-103.62285214203
10/2016,33053042110000.0,23230.0,OASIS PETROLEUM NORTH AMERICA LLC,ASH FEDERAL  5300 11-18T,LOT1,18.0,153.0,100.0,MCK,BAKER,BAKKEN,1666.0,2438.0,31.0,1667.0,1805.0,1805.0,0.0,48.0796470261522,-103.602036221287
10/2016,33053036090000.0,20864.0,OASIS PETROLEUM NORTH AMERICA LLC,BRAY  5301 43-12H,SWSE,12.0,153.0,101.0,MCK,BAKER,BAKKEN,2269.0,2043.0,31.0,2340.0,3069.0,2114.0,955.0,48.0826709144707,-103.611390977111
10/2016,33053060220000.0,28637.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 21-19 10T,LOT2,19.0,153.0,100.0,MCK,BAKER,BAKKEN,1400.0,3185.0,26.0,1423.0,1518.0,0.0,1518.0,48.0613189528139,-103.602005333322
10/2016,33053060240000.0,28649.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 21-19 11B,LOT2,19.0,153.0,100.0,MCK,BAKER,BAKKEN,3111.0,4693.0,31.0,3150.0,6569.0,5799.0,770.0,48.0612284914258,-103.6020059624
10/2016,33053060180000.0,28633.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 21-19 5T,LOT2,19.0,153.0,100.0,MCK,BAKER,BAKKEN,4895.0,10741.0,31.0,4833.0,5508.0,3215.0,2293.0,48.061771259754,-103.602002187933
10/2016,33053060190000.0,28634.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 21-19 6B,LOT2,19.0,153.0,100.0,MCK,BAKER,BAKKEN,3576.0,6926.0,31.0,3598.0,5779.0,5584.0,195.0,48.0616807983659,-103.602002817011
10/2016,33053060210000.0,28636.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 21-19 8T,LOT2,19.0,153.0,100.0,MCK,BAKER,BAKKEN,3725.0,12508.0,31.0,3737.0,4923.0,4089.0,834.0,48.0614998755899,-103.602004075166
10/2016,33053060230000.0,28648.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 21-19 9B,LOT2,19.0,153.0,100.0,MCK,BAKER,BAKKEN,2924.0,4900.0,31.0,2944.0,7266.0,2566.0,4700.0,48.0614094142019,-103.602004704244
10/2016,33053034720000.0,20407.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5300 31-19H,LOT3,19.0,153.0,100.0,MCK,BAKER,BAKKEN,2077.0,3683.0,31.0,2103.0,2875.0,1830.0,1045.0,48.0574221603231,-103.601835977599
10/2016,33053059240000.0,28342.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5301 44-24 2TR,SESE,24.0,153.0,101.0,MCK,BAKER,BAKKEN,2182.0,3624.0,31.0,2153.0,1908.0,1561.0,347.0,48.0558503912814,-103.604384445991
10/2016,33053060100000.0,28599.0,OASIS PETROLEUM NORTH AMERICA LLC,CHALMERS  5301 44-24 3BR,SESE,24.0,153.0,101.0,MCK,BAKER,BAKKEN,2963.0,2273.0,31.0,2949.0,2195.0,2195.0,0.0,48.0557599319077,-103.604385075055
